name,label,width,height
C136P97ThinF_IMG_20151005_141321_cell_57,Uninfected,130,133
C136P97ThinF_IMG_20151005_141321_cell_71,Uninfected,133,145
C136P97ThinF_IMG_20151005_141321_cell_83,Uninfected,130,115
C136P97ThinF_IMG_20151005_141321_cell_85,Uninfected,121,157
C136P97ThinF_IMG_20151005_141803_cell_1,Uninfected,127,136
C136P97ThinF_IMG_20151005_141803_cell_102,Uninfected,151,133
C136P97ThinF_IMG_20151005_141803_cell_12,Uninfected,127,118
C136P97ThinF_IMG_20151005_141803_cell_18,Uninfected,142,109
C136P97ThinF_IMG_20151005_141803_cell_38,Uninfected,124,145
C136P97ThinF_IMG_20151005_141803_cell_66,Uninfected,124,139
C136P97ThinF_IMG_20151005_141803_cell_98,Uninfected,136,124
C136P97ThinF_IMG_20151005_141946_cell_36,Uninfected,112,115
C136P97ThinF_IMG_20151005_141946_cell_4,Uninfected,112,136
C136P97ThinF_IMG_20151005_141946_cell_53,Uninfected,145,133
C136P97ThinF_IMG_20151005_141946_cell_56,Uninfected,124,130
C136P97ThinF_IMG_20151005_141946_cell_57,Uninfected,169,136
C136P97ThinF_IMG_20151005_141946_cell_70,Uninfected,133,154
C136P97ThinF_IMG_20151005_141946_cell_76,Uninfected,160,112
C136P97ThinF_IMG_20151005_141946_cell_78,Uninfected,121,121
C136P97ThinF_IMG_20151005_142437_cell_14,Uninfected,124,142
C136P97ThinF_IMG_20151005_142437_cell_23,Uninfected,139,124
C136P97ThinF_IMG_20151005_142437_cell_29,Uninfected,145,136
C136P97ThinF_IMG_20151005_142437_cell_31,Uninfected,112,112
C136P97ThinF_IMG_20151005_142437_cell_34,Uninfected,109,139
C136P97ThinF_IMG_20151005_142437_cell_35,Uninfected,58,100
C136P97ThinF_IMG_20151005_142437_cell_65,Uninfected,100,82
C136P97ThinF_IMG_20151005_142437_cell_7,Uninfected,130,127
C136P97ThinF_IMG_20151005_143329_cell_23,Uninfected,112,112
C136P97ThinF_IMG_20151005_143329_cell_26,Uninfected,124,124
C136P97ThinF_IMG_20151005_143329_cell_3,Uninfected,121,133
C136P97ThinF_IMG_20151005_143329_cell_36,Uninfected,118,118
C136P97ThinF_IMG_20151005_143329_cell_54,Uninfected,133,142
C136P97ThinF_IMG_20151005_143329_cell_81,Uninfected,112,106
C136P97ThinF_IMG_20151005_143329_cell_85,Uninfected,139,163
C136P97ThinF_IMG_20151005_143329_cell_9,Uninfected,115,112
C136P97ThinF_IMG_20151005_143743_cell_26,Uninfected,112,148
C136P97ThinF_IMG_20151005_143743_cell_42,Uninfected,127,145
C136P97ThinF_IMG_20151005_143743_cell_43,Uninfected,115,109
C136P97ThinF_IMG_20151005_143743_cell_45,Uninfected,142,142
C136P97ThinF_IMG_20151005_143743_cell_49,Uninfected,127,127
C136P97ThinF_IMG_20151005_143743_cell_64,Uninfected,130,94
C136P97ThinF_IMG_20151005_143743_cell_78,Uninfected,130,124
C136P97ThinF_IMG_20151005_143743_cell_98,Uninfected,127,130
C136P97ThinF_IMG_20151005_144727_cell_100,Uninfected,130,133
C136P97ThinF_IMG_20151005_144727_cell_23,Uninfected,118,130
C136P97ThinF_IMG_20151005_144727_cell_24,Uninfected,112,106
C136P97ThinF_IMG_20151005_144727_cell_7,Uninfected,118,118
C136P97ThinF_IMG_20151005_144727_cell_82,Uninfected,124,103
C136P97ThinF_IMG_20151005_144727_cell_84,Uninfected,130,124
C136P97ThinF_IMG_20151005_144727_cell_93,Uninfected,136,130
C136P97ThinF_IMG_20151005_144727_cell_96,Uninfected,127,127
C137P98ThinF_IMG_20151005_155444_cell_1,Uninfected,115,115
C137P98ThinF_IMG_20151005_155444_cell_45,Uninfected,127,124
C137P98ThinF_IMG_20151005_155444_cell_49,Uninfected,124,115
C137P98ThinF_IMG_20151005_155444_cell_63,Uninfected,118,133
C137P98ThinF_IMG_20151005_155444_cell_75,Uninfected,124,127
C137P98ThinF_IMG_20151005_155444_cell_78,Uninfected,115,118
C137P98ThinF_IMG_20151005_155704_cell_16,Uninfected,139,118
C137P98ThinF_IMG_20151005_155704_cell_22,Uninfected,124,115
C137P98ThinF_IMG_20151005_155704_cell_35,Uninfected,121,118
C137P98ThinF_IMG_20151005_155704_cell_44,Uninfected,127,142
C137P98ThinF_IMG_20151005_155704_cell_47,Uninfected,118,115
C137P98ThinF_IMG_20151005_155704_cell_49,Uninfected,91,94
C137P98ThinF_IMG_20151005_160122_cell_18,Uninfected,118,124
C137P98ThinF_IMG_20151005_160122_cell_29,Uninfected,112,103
C137P98ThinF_IMG_20151005_160122_cell_40,Uninfected,109,106
C137P98ThinF_IMG_20151005_160122_cell_43,Uninfected,109,118
C137P98ThinF_IMG_20151005_160122_cell_52,Uninfected,109,115
C137P98ThinF_IMG_20151005_160122_cell_53,Uninfected,112,133
C137P98ThinF_IMG_20151005_160256_cell_12,Uninfected,106,100
C137P98ThinF_IMG_20151005_160256_cell_25,Uninfected,124,118
C137P98ThinF_IMG_20151005_160256_cell_32,Uninfected,106,100
C137P98ThinF_IMG_20151005_160256_cell_35,Uninfected,100,88
C137P98ThinF_IMG_20151005_160256_cell_44,Uninfected,118,109
C137P98ThinF_IMG_20151005_160256_cell_45,Uninfected,127,136
C137P98ThinF_IMG_20151005_160918_cell_11,Uninfected,115,112
C137P98ThinF_IMG_20151005_160918_cell_21,Uninfected,127,130
C137P98ThinF_IMG_20151005_160918_cell_22,Uninfected,121,100
C137P98ThinF_IMG_20151005_160918_cell_42,Uninfected,115,127
C137P98ThinF_IMG_20151005_160918_cell_47,Uninfected,115,127
C137P98ThinF_IMG_20151005_160918_cell_7,Uninfected,109,106
C137P98ThinF_IMG_20151005_161859_cell_16,Uninfected,112,112
C137P98ThinF_IMG_20151005_161859_cell_21,Uninfected,124,127
C137P98ThinF_IMG_20151005_161859_cell_30,Uninfected,130,118
C137P98ThinF_IMG_20151005_161859_cell_48,Uninfected,100,100
C137P98ThinF_IMG_20151005_161859_cell_55,Uninfected,121,115
C137P98ThinF_IMG_20151005_161859_cell_8,Uninfected,91,82
C137P98ThinF_IMG_20151005_162010_cell_20,Uninfected,121,148
C137P98ThinF_IMG_20151005_162010_cell_47,Uninfected,127,118
C137P98ThinF_IMG_20151005_162010_cell_51,Uninfected,106,91
C137P98ThinF_IMG_20151005_162010_cell_66,Uninfected,112,124
C137P98ThinF_IMG_20151005_162010_cell_69,Uninfected,121,118
C137P98ThinF_IMG_20151005_162437_cell_14,Uninfected,127,130
C137P98ThinF_IMG_20151005_162437_cell_19,Uninfected,145,142
C137P98ThinF_IMG_20151005_162437_cell_21,Uninfected,130,124
C137P98ThinF_IMG_20151005_162437_cell_61,Uninfected,112,103
C137P98ThinF_IMG_20151005_162437_cell_67,Uninfected,121,127
C137P98ThinF_IMG_20151005_163218_cell_15,Uninfected,85,109
C137P98ThinF_IMG_20151005_163218_cell_25,Uninfected,103,145
C137P98ThinF_IMG_20151005_163218_cell_28,Uninfected,121,112
C137P98ThinF_IMG_20151005_163218_cell_31,Uninfected,94,58
C137P98ThinF_IMG_20151005_163218_cell_41,Uninfected,121,127
C137P98ThinF_IMG_20151005_163218_cell_63,Uninfected,124,118
C137P98ThinF_IMG_20151005_163251_cell_12,Uninfected,100,94
C137P98ThinF_IMG_20151005_163251_cell_14,Uninfected,127,166
C137P98ThinF_IMG_20151005_163251_cell_19,Uninfected,106,118
C137P98ThinF_IMG_20151005_163251_cell_34,Uninfected,133,112
C137P98ThinF_IMG_20151005_163251_cell_4,Uninfected,124,109
C137P98ThinF_IMG_20151005_163251_cell_9,Uninfected,130,133
C137P98ThinF_IMG_20151005_163712_cell_1,Uninfected,124,115
C137P98ThinF_IMG_20151005_163712_cell_20,Uninfected,109,112
C137P98ThinF_IMG_20151005_163712_cell_24,Uninfected,109,130
C137P98ThinF_IMG_20151005_163712_cell_3,Uninfected,133,112
C137P98ThinF_IMG_20151005_163712_cell_36,Uninfected,139,145
C137P98ThinF_IMG_20151005_163712_cell_74,Uninfected,91,88
C137P98ThinF_IMG_20151005_163901_cell_17,Uninfected,133,148
C137P98ThinF_IMG_20151005_163901_cell_33,Uninfected,118,118
C137P98ThinF_IMG_20151005_163901_cell_35,Uninfected,88,94
C137P98ThinF_IMG_20151005_163901_cell_38,Uninfected,94,100
C137P98ThinF_IMG_20151005_163901_cell_43,Uninfected,115,136
C137P98ThinF_IMG_20151005_163901_cell_51,Uninfected,109,115
C137P98ThinF_IMG_20151005_164119_cell_19,Uninfected,133,136
C137P98ThinF_IMG_20151005_164119_cell_45,Uninfected,154,130
C137P98ThinF_IMG_20151005_164119_cell_50,Uninfected,121,118
C137P98ThinF_IMG_20151005_164119_cell_54,Uninfected,121,103
C137P98ThinF_IMG_20151005_164119_cell_57,Uninfected,121,127
C137P98ThinF_IMG_20151005_164119_cell_8,Uninfected,121,127
C138P99ThinF_IMG_20151005_170905_cell_108,Uninfected,139,133
C138P99ThinF_IMG_20151005_170905_cell_126,Uninfected,145,148
C138P99ThinF_IMG_20151005_170905_cell_135,Uninfected,151,151
C138P99ThinF_IMG_20151005_170905_cell_148,Uninfected,124,118
C138P99ThinF_IMG_20151005_170905_cell_23,Uninfected,148,145
C138P99ThinF_IMG_20151005_170905_cell_28,Uninfected,121,118
C138P99ThinF_IMG_20151005_170905_cell_32,Uninfected,148,133
C138P99ThinF_IMG_20151005_170905_cell_38,Uninfected,154,100
C138P99ThinF_IMG_20151005_170905_cell_90,Uninfected,124,124
C138P99ThinF_IMG_20151005_171116_cell_113,Uninfected,142,148
C138P99ThinF_IMG_20151005_171116_cell_120,Uninfected,121,139
C138P99ThinF_IMG_20151005_171116_cell_123,Uninfected,136,127
C138P99ThinF_IMG_20151005_171116_cell_126,Uninfected,136,136
C138P99ThinF_IMG_20151005_171116_cell_127,Uninfected,166,151
C138P99ThinF_IMG_20151005_171116_cell_144,Uninfected,136,139
C138P99ThinF_IMG_20151005_171116_cell_156,Uninfected,124,157
C138P99ThinF_IMG_20151005_171116_cell_59,Uninfected,139,136
C138P99ThinF_IMG_20151005_171116_cell_68,Uninfected,142,127
C138P99ThinF_IMG_20151005_171116_cell_98,Uninfected,112,133
C138P99ThinF_IMG_20151005_171332_cell_10,Uninfected,130,130
C138P99ThinF_IMG_20151005_171332_cell_104,Uninfected,136,157
C138P99ThinF_IMG_20151005_171332_cell_110,Uninfected,148,139
C138P99ThinF_IMG_20151005_171332_cell_126,Uninfected,118,142
C138P99ThinF_IMG_20151005_171332_cell_13,Uninfected,121,139
C138P99ThinF_IMG_20151005_171332_cell_137,Uninfected,124,136
C138P99ThinF_IMG_20151005_171332_cell_146,Uninfected,124,139
C138P99ThinF_IMG_20151005_171332_cell_49,Uninfected,133,103
C138P99ThinF_IMG_20151005_171332_cell_76,Uninfected,148,133
C138P99ThinF_IMG_20151005_171332_cell_95,Uninfected,118,118
C138P99ThinF_IMG_20151005_171940_cell_100,Uninfected,130,139
C138P99ThinF_IMG_20151005_171940_cell_117,Uninfected,115,112
C138P99ThinF_IMG_20151005_171940_cell_123,Uninfected,112,115
C138P99ThinF_IMG_20151005_171940_cell_14,Uninfected,121,115
C138P99ThinF_IMG_20151005_171940_cell_153,Uninfected,160,112
C138P99ThinF_IMG_20151005_171940_cell_26,Uninfected,118,127
C138P99ThinF_IMG_20151005_171940_cell_29,Uninfected,142,118
C138P99ThinF_IMG_20151005_171940_cell_71,Uninfected,124,115
C138P99ThinF_IMG_20151005_171940_cell_78,Uninfected,133,133
C138P99ThinF_IMG_20151005_171940_cell_96,Uninfected,127,118
C138P99ThinF_IMG_20151005_172849_cell_108,Uninfected,109,148
C138P99ThinF_IMG_20151005_172849_cell_115,Uninfected,130,130
C138P99ThinF_IMG_20151005_172849_cell_119,Uninfected,115,115
C138P99ThinF_IMG_20151005_172849_cell_12,Uninfected,136,127
C138P99ThinF_IMG_20151005_172849_cell_24,Uninfected,148,142
C138P99ThinF_IMG_20151005_172849_cell_53,Uninfected,124,127
C138P99ThinF_IMG_20151005_172849_cell_90,Uninfected,121,136
C138P99ThinF_IMG_20151005_172849_cell_98,Uninfected,142,151
C138P99ThinF_IMG_20151005_172849_cell_99,Uninfected,124,121
C138P99ThinF_IMG_20151005_173241_cell_119,Uninfected,127,121
C138P99ThinF_IMG_20151005_173241_cell_148,Uninfected,130,130
C138P99ThinF_IMG_20151005_173241_cell_21,Uninfected,103,118
C138P99ThinF_IMG_20151005_173241_cell_22,Uninfected,103,115
C138P99ThinF_IMG_20151005_173241_cell_40,Uninfected,136,139
C138P99ThinF_IMG_20151005_173241_cell_54,Uninfected,136,139
C138P99ThinF_IMG_20151005_173241_cell_65,Uninfected,130,127
C138P99ThinF_IMG_20151005_173241_cell_66,Uninfected,115,103
C138P99ThinF_IMG_20151005_173241_cell_8,Uninfected,148,148
C138P99ThinF_IMG_20151005_173241_cell_99,Uninfected,124,133
C138P99ThinF_IMG_20151005_173453_cell_101,Uninfected,154,157
C138P99ThinF_IMG_20151005_173453_cell_102,Uninfected,124,127
C138P99ThinF_IMG_20151005_173453_cell_104,Uninfected,130,112
C138P99ThinF_IMG_20151005_173453_cell_112,Uninfected,124,121
C138P99ThinF_IMG_20151005_173453_cell_18,Uninfected,133,139
C138P99ThinF_IMG_20151005_173453_cell_37,Uninfected,118,115
C138P99ThinF_IMG_20151005_173453_cell_49,Uninfected,121,127
C138P99ThinF_IMG_20151005_173453_cell_86,Uninfected,124,121
C138P99ThinF_IMG_20151005_173453_cell_92,Uninfected,118,118
C138P99ThinF_IMG_20151005_173453_cell_93,Uninfected,136,142
C139P100ThinF_IMG_20151005_182257_cell_143,Uninfected,142,148
C139P100ThinF_IMG_20151005_182257_cell_153,Uninfected,145,127
C139P100ThinF_IMG_20151005_182257_cell_177,Uninfected,142,163
C139P100ThinF_IMG_20151005_182257_cell_39,Uninfected,106,172
C139P100ThinF_IMG_20151005_182257_cell_50,Uninfected,127,154
C139P100ThinF_IMG_20151005_182257_cell_60,Uninfected,139,166
C139P100ThinF_IMG_20151005_182257_cell_65,Uninfected,163,172
C139P100ThinF_IMG_20151005_182257_cell_85,Uninfected,115,130
C139P100ThinF_IMG_20151005_182257_cell_9,Uninfected,166,187
C139P100ThinF_IMG_20151005_182410_cell_117,Uninfected,130,154
C139P100ThinF_IMG_20151005_182410_cell_133,Uninfected,148,151
C139P100ThinF_IMG_20151005_182410_cell_139,Uninfected,130,145
C139P100ThinF_IMG_20151005_182410_cell_140,Uninfected,169,148
C139P100ThinF_IMG_20151005_182410_cell_166,Uninfected,136,145
C139P100ThinF_IMG_20151005_182410_cell_58,Uninfected,139,160
C139P100ThinF_IMG_20151005_182410_cell_61,Uninfected,145,166
C139P100ThinF_IMG_20151005_182410_cell_76,Uninfected,151,157
C139P100ThinF_IMG_20151005_182410_cell_87,Uninfected,160,148
C139P100ThinF_IMG_20151005_182410_cell_89,Uninfected,136,151
C139P100ThinF_IMG_20151005_182527_cell_122,Uninfected,163,145
C139P100ThinF_IMG_20151005_182527_cell_124,Uninfected,154,145
C139P100ThinF_IMG_20151005_182527_cell_139,Uninfected,127,142
C139P100ThinF_IMG_20151005_182527_cell_151,Uninfected,136,145
C139P100ThinF_IMG_20151005_182527_cell_162,Uninfected,133,130
C139P100ThinF_IMG_20151005_182527_cell_163,Uninfected,160,142
C139P100ThinF_IMG_20151005_182527_cell_3,Uninfected,148,130
C139P100ThinF_IMG_20151005_182527_cell_6,Uninfected,136,148
C139P100ThinF_IMG_20151005_182527_cell_75,Uninfected,139,181
C139P100ThinF_IMG_20151005_182527_cell_93,Uninfected,145,151
C139P100ThinF_IMG_20151005_182822_cell_100,Uninfected,160,190
C139P100ThinF_IMG_20151005_182822_cell_105,Uninfected,160,172
C139P100ThinF_IMG_20151005_182822_cell_108,Uninfected,157,166
C139P100ThinF_IMG_20151005_182822_cell_116,Uninfected,157,163
C139P100ThinF_IMG_20151005_182822_cell_142,Uninfected,181,202
C139P100ThinF_IMG_20151005_182822_cell_146,Uninfected,139,142
C139P100ThinF_IMG_20151005_182822_cell_147,Uninfected,175,169
C139P100ThinF_IMG_20151005_182822_cell_36,Uninfected,136,139
C139P100ThinF_IMG_20151005_182822_cell_79,Uninfected,148,139
C139P100ThinF_IMG_20151005_182822_cell_83,Uninfected,148,151
C139P100ThinF_IMG_20151005_183338_cell_111,Uninfected,115,127
C139P100ThinF_IMG_20151005_183338_cell_128,Uninfected,145,118
C139P100ThinF_IMG_20151005_183338_cell_19,Uninfected,154,178
C139P100ThinF_IMG_20151005_183338_cell_37,Uninfected,124,118
C139P100ThinF_IMG_20151005_183338_cell_45,Uninfected,139,139
C139P100ThinF_IMG_20151005_183338_cell_74,Uninfected,94,127
C139P100ThinF_IMG_20151005_183338_cell_78,Uninfected,133,124
C139P100ThinF_IMG_20151005_183338_cell_87,Uninfected,154,169
C139P100ThinF_IMG_20151005_183338_cell_96,Uninfected,142,133
C139P100ThinF_IMG_20151005_183521_cell_116,Uninfected,157,133
C139P100ThinF_IMG_20151005_183521_cell_129,Uninfected,157,157
C139P100ThinF_IMG_20151005_183521_cell_140,Uninfected,127,160
C139P100ThinF_IMG_20151005_183521_cell_142,Uninfected,148,148
C139P100ThinF_IMG_20151005_183521_cell_31,Uninfected,133,112
C139P100ThinF_IMG_20151005_183521_cell_39,Uninfected,112,142
C139P100ThinF_IMG_20151005_183521_cell_43,Uninfected,142,145
C139P100ThinF_IMG_20151005_183521_cell_58,Uninfected,160,181
C139P100ThinF_IMG_20151005_183521_cell_70,Uninfected,127,145
C139P100ThinF_IMG_20151005_183521_cell_75,Uninfected,145,145
C139P100ThinF_IMG_20151005_183601_cell_105,Uninfected,166,151
C139P100ThinF_IMG_20151005_183601_cell_143,Uninfected,157,145
C139P100ThinF_IMG_20151005_183601_cell_4,Uninfected,154,148
C139P100ThinF_IMG_20151005_183601_cell_40,Uninfected,121,148
C139P100ThinF_IMG_20151005_183601_cell_62,Uninfected,154,136
C139P100ThinF_IMG_20151005_183601_cell_67,Uninfected,133,163
C139P100ThinF_IMG_20151005_183601_cell_83,Uninfected,124,163
C139P100ThinF_IMG_20151005_183601_cell_87,Uninfected,166,157
C139P100ThinF_IMG_20151005_183601_cell_90,Uninfected,166,178
C13NThinF_IMG_20150614_131318_cell_102,Uninfected,142,148
C13NThinF_IMG_20150614_131318_cell_104,Uninfected,121,163
C13NThinF_IMG_20150614_131318_cell_121,Uninfected,121,118
C13NThinF_IMG_20150614_131318_cell_125,Uninfected,127,133
C13NThinF_IMG_20150614_131318_cell_126,Uninfected,115,109
C13NThinF_IMG_20150614_131318_cell_134,Uninfected,112,109
C13NThinF_IMG_20150614_131318_cell_165,Uninfected,124,127
C13NThinF_IMG_20150614_131318_cell_179,Uninfected,115,127
C13NThinF_IMG_20150614_131318_cell_203,Uninfected,112,145
C13NThinF_IMG_20150614_131318_cell_51,Uninfected,118,148
C13NThinF_IMG_20150614_131318_cell_8,Uninfected,136,100
C13NThinF_IMG_20150614_131318_cell_80,Uninfected,109,151
C13NThinF_IMG_20150614_131417_cell_110,Uninfected,106,166
C13NThinF_IMG_20150614_131417_cell_135,Uninfected,121,136
C13NThinF_IMG_20150614_131417_cell_141,Uninfected,133,139
C13NThinF_IMG_20150614_131417_cell_144,Uninfected,139,127
C13NThinF_IMG_20150614_131417_cell_153,Uninfected,82,94
C13NThinF_IMG_20150614_131417_cell_176,Uninfected,112,133
C13NThinF_IMG_20150614_131417_cell_18,Uninfected,121,133
C13NThinF_IMG_20150614_131417_cell_182,Uninfected,118,127
C13NThinF_IMG_20150614_131417_cell_30,Uninfected,115,142
C13NThinF_IMG_20150614_131417_cell_62,Uninfected,121,136
C13NThinF_IMG_20150614_131417_cell_86,Uninfected,139,139
C13NThinF_IMG_20150614_131417_cell_91,Uninfected,136,145
C13NThinF_IMG_20150614_131457_cell_10,Uninfected,115,172
C13NThinF_IMG_20150614_131457_cell_113,Uninfected,124,160
C13NThinF_IMG_20150614_131457_cell_133,Uninfected,103,163
C13NThinF_IMG_20150614_131457_cell_193,Uninfected,124,130
C13NThinF_IMG_20150614_131457_cell_208,Uninfected,130,136
C13NThinF_IMG_20150614_131457_cell_30,Uninfected,133,133
C13NThinF_IMG_20150614_131457_cell_35,Uninfected,97,109
C13NThinF_IMG_20150614_131457_cell_43,Uninfected,118,175
C13NThinF_IMG_20150614_131457_cell_57,Uninfected,145,154
C13NThinF_IMG_20150614_131457_cell_82,Uninfected,115,160
C13NThinF_IMG_20150614_131457_cell_96,Uninfected,112,145
C13NThinF_IMG_20150614_131529_cell_117,Uninfected,136,127
C13NThinF_IMG_20150614_131529_cell_145,Uninfected,133,139
C13NThinF_IMG_20150614_131529_cell_168,Uninfected,130,151
C13NThinF_IMG_20150614_131529_cell_203,Uninfected,112,136
C13NThinF_IMG_20150614_131529_cell_21,Uninfected,121,139
C13NThinF_IMG_20150614_131529_cell_224,Uninfected,118,157
C13NThinF_IMG_20150614_131529_cell_241,Uninfected,145,148
C13NThinF_IMG_20150614_131529_cell_259,Uninfected,139,127
C13NThinF_IMG_20150614_131529_cell_34,Uninfected,133,148
C13NThinF_IMG_20150614_131529_cell_38,Uninfected,115,136
C13NThinF_IMG_20150614_131529_cell_66,Uninfected,127,136
C13NThinF_IMG_20150614_131553_cell_102,Uninfected,100,133
C13NThinF_IMG_20150614_131553_cell_126,Uninfected,106,121
C13NThinF_IMG_20150614_131553_cell_130,Uninfected,112,130
C13NThinF_IMG_20150614_131553_cell_149,Uninfected,109,142
C13NThinF_IMG_20150614_131553_cell_173,Uninfected,127,112
C13NThinF_IMG_20150614_131553_cell_19,Uninfected,133,136
C13NThinF_IMG_20150614_131553_cell_20,Uninfected,127,139
C13NThinF_IMG_20150614_131553_cell_213,Uninfected,142,136
C13NThinF_IMG_20150614_131553_cell_244,Uninfected,112,115
C13NThinF_IMG_20150614_131553_cell_90,Uninfected,127,118
C13NThinF_IMG_20150614_131553_cell_94,Uninfected,121,136
C13NThinF_IMG_20150614_131617_cell_101,Uninfected,133,103
C13NThinF_IMG_20150614_131617_cell_117,Uninfected,118,136
C13NThinF_IMG_20150614_131617_cell_158,Uninfected,133,127
C13NThinF_IMG_20150614_131617_cell_177,Uninfected,115,118
C13NThinF_IMG_20150614_131617_cell_207,Uninfected,124,121
C13NThinF_IMG_20150614_131617_cell_212,Uninfected,115,109
C13NThinF_IMG_20150614_131617_cell_22,Uninfected,121,121
C13NThinF_IMG_20150614_131617_cell_225,Uninfected,151,118
C13NThinF_IMG_20150614_131617_cell_3,Uninfected,112,118
C13NThinF_IMG_20150614_131617_cell_47,Uninfected,130,130
C13NThinF_IMG_20150614_131617_cell_80,Uninfected,124,142
C13NThinF_IMG_20150614_131617_cell_99,Uninfected,124,142
C140P101ThinF_IMG_20151005_205406_cell_13,Uninfected,109,136
C140P101ThinF_IMG_20151005_205406_cell_132,Uninfected,139,151
C140P101ThinF_IMG_20151005_205406_cell_140,Uninfected,148,130
C140P101ThinF_IMG_20151005_205406_cell_157,Uninfected,130,148
C140P101ThinF_IMG_20151005_205406_cell_18,Uninfected,145,145
C140P101ThinF_IMG_20151005_205406_cell_3,Uninfected,91,130
C140P101ThinF_IMG_20151005_205406_cell_4,Uninfected,127,130
C140P101ThinF_IMG_20151005_205406_cell_51,Uninfected,130,124
C140P101ThinF_IMG_20151005_205406_cell_8,Uninfected,103,211
C140P101ThinF_IMG_20151005_205922_cell_12,Uninfected,145,148
C140P101ThinF_IMG_20151005_205922_cell_131,Uninfected,130,121
C140P101ThinF_IMG_20151005_205922_cell_133,Uninfected,139,139
C140P101ThinF_IMG_20151005_205922_cell_171,Uninfected,127,130
C140P101ThinF_IMG_20151005_205922_cell_52,Uninfected,121,142
C140P101ThinF_IMG_20151005_205922_cell_54,Uninfected,136,142
C140P101ThinF_IMG_20151005_205922_cell_7,Uninfected,130,136
C140P101ThinF_IMG_20151005_205922_cell_81,Uninfected,133,124
C140P101ThinF_IMG_20151005_205922_cell_82,Uninfected,100,151
C140P101ThinF_IMG_20151005_205922_cell_97,Uninfected,115,100
C140P101ThinF_IMG_20151005_210026_cell_102,Uninfected,118,112
C140P101ThinF_IMG_20151005_210026_cell_111,Uninfected,124,160
